order_id,handover,warehouse,status,signature,__source_file__
659200188,2025-10-03,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
659159031,2025-10-03,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
659044610,2025-10-03,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
658853972,2025-10-02,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
659959039,2025-10-03,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
659130794,2025-10-03,30290083_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (1).xlsx
659466295,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659339664,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659851730,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659264143,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659588564,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659352808,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659190028,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659070267,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659117322,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659603053,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659409270,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659811359,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659399442,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659640744,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659790508,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659469247,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659908371,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659775254,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659083347,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
658994048,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659524446,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659519011,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659651930,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659537132,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659464750,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659419117,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659375241,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659295440,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659770688,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659702067,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659987359,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659390603,2025-10-03,30137883_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders (2).xlsx
659933405,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659630389,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659820534,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659747560,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659515706,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
658989369,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659338467,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659704467,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659812926,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659596983,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659468276,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659931566,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659069009,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659060886,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659886263,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659487828,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
659234977,2025-10-03,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
