product_url,product_code,total_sellers_qnt,seller_name,price_kzt,ratings_qnt,review_date_oldest,review_date_latest
https://kaspi.kz/shop/p/carolina-herrera-good-girl-blush-parfjumernaja-voda-edp-80-ml-dlja-zhenschin-109364891/,109364891,5,CosMarket,67900,21,14-07-2023,01-06-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-blush-parfjumernaja-voda-edp-80-ml-dlja-zhenschin-109364891/,109364891,5,perfumeshop_astana,72000,21,14-07-2023,01-06-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-blush-parfjumernaja-voda-edp-80-ml-dlja-zhenschin-109364891/,109364891,5,Adel Market,79997,21,14-07-2023,01-06-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-blush-parfjumernaja-voda-edp-80-ml-dlja-zhenschin-109364891/,109364891,5,Amavi,81300,21,14-07-2023,01-06-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-blush-parfjumernaja-voda-edp-80-ml-dlja-zhenschin-109364891/,109364891,5,ПАРФЮМ.KZ,99095,21,14-07-2023,01-06-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,ИП MARLEN,34078,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,MonAmie,34080,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,CosMarket,45000,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,ПАРФЮМ.KZ,46595,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,Amavi,55660,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,Beauty Market KZ,55664,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,perfumeshop_astana,56800,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,Perfume Home,57990,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/lancome-idole-aura-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102147844/,102147844,9,Estual,67128,37,08-09-2021,21-09-2025
https://kaspi.kz/shop/p/dsquared-2-wood-pour-femme-tualetnaja-voda-edt-100-ml-dlja-zhenschin-100897154/,100897154,3,ASA17,28900,27,26-05-2022,07-09-2025
https://kaspi.kz/shop/p/dsquared-2-wood-pour-femme-tualetnaja-voda-edt-100-ml-dlja-zhenschin-100897154/,100897154,3,Perfumm_Bar,28900,27,26-05-2022,07-09-2025
https://kaspi.kz/shop/p/dsquared-2-wood-pour-femme-tualetnaja-voda-edt-100-ml-dlja-zhenschin-100897154/,100897154,3,Estual,40078,27,26-05-2022,07-09-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,ИП MARLEN,42581,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,ИП PERFUME ART,42583,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,AromaLive,42751,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,perfumeshop_astana,43100,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,MIA,47989,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Perfume Home,47990,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,ALLA PARFUMS,52999,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,MIM Cosmetics,53000,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Adel-Parfum,59987,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,ADN Store,59990,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Real Choice,60000,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Amavi,62900,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Estual,65506,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,BEAUTY FACE,65990,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,ПАРФЮМ.KZ,74395,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Elegance Fragrance,163547,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/dior-fahrenheit-tualetnaja-voda-edt-50-ml-17301053/,17301053,17,Sahina.kz,163557,37,11-02-2019,29-07-2025
https://kaspi.kz/shop/p/coach-wild-rose-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-110761164/,110761164,4,MonAmie,18450,14,02-01-2024,26-09-2025
https://kaspi.kz/shop/p/coach-wild-rose-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-110761164/,110761164,4,Monamie kz,18450,14,02-01-2024,26-09-2025
https://kaspi.kz/shop/p/coach-wild-rose-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-110761164/,110761164,4,ПАРФЮМ.KZ,29695,14,02-01-2024,26-09-2025
https://kaspi.kz/shop/p/coach-wild-rose-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-110761164/,110761164,4,CosMarket,41500,14,02-01-2024,26-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,ELIXIR COLLECTION,24361,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,Aura parfum,24363,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,ALLA PARFUMS,24989,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,Elite Perfume,24990,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,Luxe makeup,26448,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,Adel-Parfum,27775,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,PARFUM-KZ - Официальный Магазин,32730,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,Adel Market,32997,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,MIM Cosmetics,34000,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/versace-yellow-diamond-tualetnaja-voda-edt-50-ml-dlja-zhenschin-17300785/,17300785,10,ПАРФЮМ.KZ,34195,87,20-12-2018,23-09-2025
https://kaspi.kz/shop/p/prada-luna-rossa-ocean-parfjumernyi-nabor-100-ml-dlja-muzhchin-115265342/,115265342,4,Perfume BAR,64990,2,23-07-2025,09-08-2025
https://kaspi.kz/shop/p/prada-luna-rossa-ocean-parfjumernyi-nabor-100-ml-dlja-muzhchin-115265342/,115265342,4,CosMarket,67800,2,23-07-2025,09-08-2025
https://kaspi.kz/shop/p/prada-luna-rossa-ocean-parfjumernyi-nabor-100-ml-dlja-muzhchin-115265342/,115265342,4,perfumeshop_astana,68000,2,23-07-2025,09-08-2025
https://kaspi.kz/shop/p/prada-luna-rossa-ocean-parfjumernyi-nabor-100-ml-dlja-muzhchin-115265342/,115265342,4,ПАРФЮМ.KZ,79495,2,23-07-2025,09-08-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Aroma Secret,49500,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,MIM Cosmetics,49502,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Sahina.kz,49800,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Perfume BAR,49801,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Elite Perfume,49802,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Love in Paris,49999,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,ALLA PARFUMS,64482,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Adel Market,64483,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,Estual,66453,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/chloe-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-17301498/,17301498,10,ПАРФЮМ.KZ,73495,23,05-10-2020,23-07-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,ELIXIR COLLECTION,27860,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,PrimeStore.KZ,27862,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Aromatic.kz,27863,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,APG техникс,28946,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Shоp_kz,28946,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Luxe makeup,30990,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Adel-Parfum,36987,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,ПАРФЮМ.KZ,38595,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Adel Market,38997,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,CosMarket,38999,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,MonAmie,45000,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Monamie kz,45000,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,Beauty Market KZ,58800,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,ADN Store,59990,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/versace-dylan-purple-pour-femme-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-108407460/,108407460,15,LETOILE,60000,26,09-06-2023,05-09-2025
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-100186585/,100186585,5,ИП MARLEN,54997,17,19-09-2022,21-09-2025
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-100186585/,100186585,5,Aroma Secret,54999,17,19-09-2022,21-09-2025
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-100186585/,100186585,5,Love in Paris,54999,17,19-09-2022,21-09-2025
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-100186585/,100186585,5,Sahina.kz,63188,17,19-09-2022,21-09-2025
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-100186585/,100186585,5,Perfume BAR,63189,17,19-09-2022,21-09-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Sahina.kz,42949,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,ALLA PARFUMS,42950,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Perfume BAR,42951,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Elite Perfume,42951,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Aroma Secret,42999,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,ПАРФЮМ.KZ,58695,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Estual,59856,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Beauty Market KZ,60760,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Perfume Home,62000,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/guerlain-mon-guerlain-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-17301111/,17301111,10,Amavi,62000,59,04-03-2019,05-08-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,INO,30113,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,ELIXIR COLLECTION,30119,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,ИП BLACKBERRY,30122,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,ZARINA BEAUTY,30123,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,ИП EXCLUSIVE,30130,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Aromatic.kz,30176,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Elegance Fragrance,30180,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,BROWN,30189,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,OHBELLA,51379,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,ALLA PARFUMS,51382,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,MIA,56639,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Estual,56640,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Perfume BAR,56990,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Sahina.kz,56990,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Elite Perfume,56990,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Adel Market,58423,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,MonAmie,58425,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Monamie kz,58425,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Aroma Secret,58699,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,Love in Paris,64999,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-y-muzhskaja-tualetnaja-voda-edt-100ml-100014339/,100014339,21,ELISSIA,100000,50,26-12-2019,28-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,ELIXIR COLLECTION,31009,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,ИП EXCLUSIVE,31013,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,ИП PERFUME ART,31016,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,LAtelier Paris,31018,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Aromatic.kz,31021,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Elegance Fragrance,31023,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Секрет Аромата,31052,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Aura parfum,31052,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Beauty Market KZ,45000,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,ALLA PARFUMS,48699,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,perfumeshop_astana,48700,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,MonAmie,48750,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Monamie kz,48750,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Amavi,63700,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Estual,63951,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Perfume Home,65000,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,ПАРФЮМ.KZ,77195,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/yves-saint-laurent-myslf-muzhskaja-parfjumernaja-voda-edp-60ml-115922675/,115922675,18,Sahina.kz,160386,17,05-03-2024,17-09-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,MonAmie,27170,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Monamie kz,27170,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Beauty Market KZ,28700,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Perfume BAR,28900,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Sahina.kz,28900,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,CosMarket,31280,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,perfumeshop_astana,32000,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,ALLA PARFUMS,37999,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,MIA,38000,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,ПАРФЮМ.KZ,40395,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Amavi,41700,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Adel-Parfum,44995,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Adel Market,45997,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/carolina-herrera-good-girl-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-17300671/,17300671,14,Estual,60700,78,27-05-2019,02-10-2025
https://kaspi.kz/shop/p/giorgio-armani-code-homme-tualetnaja-voda-edt-50-ml-dlja-muzhchin-115278584/,115278584,12,ELVIN Perfume,25955,8,25-02-2024,27-08-2025
https://kaspi.kz/shop/p/giorgio-armani-code-homme-tualetnaja-voda-edt-50-ml-dlja-muzhchin-115278584/,115278584,12,ИП PERFUME ART,25957,8,25-02-2024,27-08-2025
https://kaspi.kz/shop/p/giorgio-armani-code-homme-tualetnaja-voda-edt-50-ml-dlja-muzhchin-115278584/,115278584,12,BROWN,25961,8,25-02-2024,27-08-2025
https://kaspi.kz/shop/p/giorgio-armani-code-homme-tualetnaja-voda-edt-50-ml-dlja-muzhchin-115278584/,115278584,12,MonAmie,27700,8,25-02-2024,27-08-2025
https://kaspi.kz/shop/p/giorgio-armani-code-homme-tualetnaja-voda-edt-50-ml-dlja-muzhchin-115278584/,115278584,12,Monamie kz,27700,8,25-02-2024,27-08-2025
https://kaspi.kz/shop/p/giorgio-armani-code-homme-tualetnaja-voda-edt-50-ml-dlja-muzhchin-115278584/,115278584,12,RN Perfume,30000,8,25-02-2024,27-08-2025
