product_url,product_code,total_sellers_qnt,seller_name,price_kzt,ratings_qnt
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,perfumeshop_astana,79000,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,Estual,89660,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,Amavi,96800,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,YOUNIQUE by Amavi,96800,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,ПАРФЮМ.KZ,99395,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,Deluxe market,99990,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,ELISSIA,100000,144
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,30,Sahina.kz,193446,144
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,BROWN,38686,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,All_Goods,38687,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,APG техникс,38769,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,Shоp_kz,38769,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,PARFUM-KZ - Официальный Магазин,45400,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,Monamie kz,66300,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,ПАРФЮМ.KZ,67195,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,perfumeshop_astana,75000,53
https://kaspi.kz/shop/p/gucci-flora-gorgeous-gardenia-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-102492368/?c=710000000,102492368,9,Amavi,89700,53
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,MonAmie,37500,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Monamie kz,37500,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Perfume BAR,51999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Sahina.kz,51999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Inter Perfume,51999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Elite Perfume,51999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Beauty Market KZ,52000,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,CosMarket,53500,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,perfumeshop_astana,54990,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,MIA,74999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Perfume Home,75000,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Amavi,78100,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Estual,79999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Love in Paris,80999,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Aroma Secret,83429,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,Volume beauty,85000,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-113620788/?c=710000000,113620788,17,ПАРФЮМ.KZ,113195,35
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,MonAmie,27900,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Monamie kz,27900,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,CosMarket,34999,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Beauty Market KZ,35000,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Sahina.kz,37662,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Love in Paris,40899,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Aroma Secret,42126,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Perfume Home,55990,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Amavi,58100,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,Estual,58519,81
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-elixir-parfjumernaja-voda-edp-75-ml-dlja-muzhchin-113620789/?c=710000000,113620789,11,ПАРФЮМ.KZ,61595,81
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Aroma Mir,53988,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Inter Perfume,53990,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Adel-Parfum,57587,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,SLTKV PERFUME,57600,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,MIA,59496,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Adel Market,59497,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,MonAmie,62400,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,MIM Cosmetics,62999,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,La Belle cosmetics store,62999,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Elixir,65999,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Perfume BAR,68990,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Sahina.kz,68990,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Elite Perfume,68990,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Estual,73270,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,ПАРФЮМ.KZ,86295,25
https://kaspi.kz/shop/p/mancera-intense-red-tobacco-parfjumernaja-voda-edp-120-ml-uniseks-118208060/?c=710000000,118208060,16,Amavi,182390,25
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,RN Perfume,40307,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,ELVIN Perfume,40308,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Vellor PARFUM,40308,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Aura parfum,40314,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,ELIXIR COLLECTION,40338,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Elegance Fragrance,40340,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Aromatic.kz,40605,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,My Way,55890,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Volume beauty,64997,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Love in Paris,64999,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,MonAmie,69090,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Monamie kz,69090,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Estual,79939,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Adel Market,84997,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,MIA,85000,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,perfumeshop_astana,85000,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Deluxe market,89990,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,ADN Store,89990,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Beauty Market KZ,96726,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Amavi,98700,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,YOUNIQUE by Amavi,98700,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,ПАРФЮМ.KZ,126995,21
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,23,Sahina.kz,196605,21
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,TOMIRIS & CO,33743,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,BROWN,33743,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,ELISSIA,33744,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,ИП MARLEN,33745,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,OHBELLA,33754,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,lally lally,37381,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Beauty Market KZ,39060,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Forever Yоung,48000,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Aroma Secret,50799,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Love in Paris,50799,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Perfume BAR,51190,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Sahina.kz,51193,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Elite Perfume,51195,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,MIM Cosmetics,52500,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Adel Market,56997,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,MonAmie,57750,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Monamie kz,57750,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,ПАРФЮМ.KZ,58495,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,perfumeshop_astana,63800,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Adel-Parfum,73900,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Estual,74170,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Perfume Home,82500,90
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,23,Amavi,82500,90
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Aura parfum,34179,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Aromatic.kz,34181,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,LAtelier Paris,34192,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Секрет Аромата,34194,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Elegance Fragrance,34198,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,MonAmie,44850,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Monamie kz,44850,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,MIA,48000,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,perfumeshop_astana,52100,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Amavi,58600,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,Perfume Home,59800,32
https://kaspi.kz/shop/p/yves-saint-laurent-libre-le-parfum-zhenskii-parfjum-30ml-119099772/?c=710000000,119099772,12,ПАРФЮМ.KZ,69395,32
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,INO,20444,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Aromatic.kz,20449,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Aura parfum,20449,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,LAtelier Paris,20451,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Elegance Fragrance,20455,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ИП BLACKBERRY,20468,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,BROWN,24999,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,MIA,25000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ИП PERFUME ART,25000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,FLORA,25001,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ИП EXCLUSIVE,25004,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ZARINA BEAUTY,30085,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Beauty Market KZ,30095,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Sahina.kz,35500,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,CosMarket,35580,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Perfume BAR,36000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Elite Perfume,36000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ALLA PARFUMS,38999,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,MonAmie,39000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Monamie kz,39000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Adel Market,44997,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,perfumeshop_astana,45000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ПАРФЮМ.KZ,51795,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Perfume Home,52000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Amavi,52000,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Секрет Аромата,55394,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,Estual,55398,137
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,28,ELISSIA,100000,137
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,ELVIN Perfume,36362,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,ИП PERFUME ART,36364,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Aura parfum,36366,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Aromatic.kz,36372,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Elegance Fragrance,36373,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Deluxe market,49000,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,ADN Store,59990,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Adel Market,64997,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,perfumeshop_astana,66500,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Beauty Market KZ,66738,57
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-absolutely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102252313/?c=710000000,102252313,15,Amavi,68000,57
