order_id,handover,warehouse,status,signature,__source_file__
661954588,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661324283,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661699628,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661658744,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661080718,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
662059110,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661948356,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661545408,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661250150,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661784451,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661148183,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661525925,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661857745,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661242432,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661533734,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661298446,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661711870,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661244759,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
661846476,2025-10-05,30141222_PP1,Ожидает передачи курьеру,Не требуется,ActiveOrders.xlsx
